"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","cmf_ura","TimeFrame","GeoVintage","Source","Location"
"Census Tract","37069060403","NC","37069060403","=""37069060403""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060404","NC","37069060404","=""37069060404""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060501","NC","37069060501","=""37069060501""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060502","NC","37069060502","=""37069060502""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060601","NC","37069060601","=""37069060601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060602","NC","37069060602","=""37069060602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060701","NC","37069060701","=""37069060701""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060702","NC","37069060702","=""37069060702""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060703","NC","37069060703","=""37069060703""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060801","NC","37069060801","=""37069060801""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37069060802","NC","37069060802","=""37069060802""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030103","NC","37071030103","=""37071030103""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030104","NC","37071030104","=""37071030104""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030105","NC","37071030105","=""37071030105""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030106","NC","37071030106","=""37071030106""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030205","NC","37071030205","=""37071030205""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030206","NC","37071030206","=""37071030206""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030207","NC","37071030207","=""37071030207""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030208","NC","37071030208","=""37071030208""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030209","NC","37071030209","=""37071030209""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030301","NC","37071030301","=""37071030301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030302","NC","37071030302","=""37071030302""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030401","NC","37071030401","=""37071030401""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030403","NC","37071030403","=""37071030403""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030404","NC","37071030404","=""37071030404""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030501","NC","37071030501","=""37071030501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030503","NC","37071030503","=""37071030503""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030504","NC","37071030504","=""37071030504""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030601","NC","37071030601","=""37071030601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030602","NC","37071030602","=""37071030602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030700","NC","37071030700","=""37071030700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030801","NC","37071030801","=""37071030801""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030802","NC","37071030802","=""37071030802""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030901","NC","37071030901","=""37071030901""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071030902","NC","37071030902","=""37071030902""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031001","NC","37071031001","=""37071031001""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031004","NC","37071031004","=""37071031004""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031005","NC","37071031005","=""37071031005""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031006","NC","37071031006","=""37071031006""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031101","NC","37071031101","=""37071031101""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031102","NC","37071031102","=""37071031102""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031202","NC","37071031202","=""37071031202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031203","NC","37071031203","=""37071031203""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031204","NC","37071031204","=""37071031204""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031301","NC","37071031301","=""37071031301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031303","NC","37071031303","=""37071031303""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031304","NC","37071031304","=""37071031304""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031401","NC","37071031401","=""37071031401""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031402","NC","37071031402","=""37071031402""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031500","NC","37071031500","=""37071031500""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031600","NC","37071031600","=""37071031600""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031703","NC","37071031703","=""37071031703""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031704","NC","37071031704","=""37071031704""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031705","NC","37071031705","=""37071031705""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031706","NC","37071031706","=""37071031706""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031800","NC","37071031800","=""37071031800""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031901","NC","37071031901","=""37071031901""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071031902","NC","37071031902","=""37071031902""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032000","NC","37071032000","=""37071032000""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032100","NC","37071032100","=""37071032100""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032201","NC","37071032201","=""37071032201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032202","NC","37071032202","=""37071032202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032301","NC","37071032301","=""37071032301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032302","NC","37071032302","=""37071032302""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032403","NC","37071032403","=""37071032403""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032404","NC","37071032404","=""37071032404""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032405","NC","37071032405","=""37071032405""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032406","NC","37071032406","=""37071032406""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032505","NC","37071032505","=""37071032505""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032506","NC","37071032506","=""37071032506""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032507","NC","37071032507","=""37071032507""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032508","NC","37071032508","=""37071032508""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032509","NC","37071032509","=""37071032509""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032510","NC","37071032510","=""37071032510""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032600","NC","37071032600","=""37071032600""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032702","NC","37071032702","=""37071032702""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032703","NC","37071032703","=""37071032703""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032704","NC","37071032704","=""37071032704""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032801","NC","37071032801","=""37071032801""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032802","NC","37071032802","=""37071032802""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071032900","NC","37071032900","=""37071032900""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033100","NC","37071033100","=""37071033100""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033202","NC","37071033202","=""37071033202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033203","NC","37071033203","=""37071033203""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033204","NC","37071033204","=""37071033204""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033303","NC","37071033303","=""37071033303""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033306","NC","37071033306","=""37071033306""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033308","NC","37071033308","=""37071033308""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033309","NC","37071033309","=""37071033309""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033310","NC","37071033310","=""37071033310""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033311","NC","37071033311","=""37071033311""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033312","NC","37071033312","=""37071033312""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033313","NC","37071033313","=""37071033313""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033400","NC","37071033400","=""37071033400""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033501","NC","37071033501","=""37071033501""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37071033502","NC","37071033502","=""37071033502""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37073970100","NC","37073970100","=""37073970100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37073970200","NC","37073970200","=""37073970200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37073970300","NC","37073970300","=""37073970300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37075920100","NC","37075920100","=""37075920100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37075920200","NC","37075920200","=""37075920200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
